Name;Episode;Step;Drag;RecircArea;lift
Simu_lift;9;2200;0.01103605;-0.16019695;-0.04642564
Simu_lift;9;2300;0.010364353;-0.16208777;-0.046646792
Simu_lift;9;2400;0.011173654;-0.15947288;-0.007546392
Simu_lift;9;2500;0.011200012;-0.15928864;0.038579963
Simu_lift;9;2600;0.011096658;-0.16203493;0.052963946
Simu_lift;9;2700;0.010511289;-0.1604327;0.023706697
Simu_lift;9;2800;0.011502891;-0.15870826;-0.0249276
Simu_lift;9;2900;0.010879886;-0.16142337;-0.052084096
Simu_lift;9;3000;0.010546293;-0.16135892;-0.034694232
Simu_lift;9;3100;0.011698783;-0.15872255;0.012048048
Simu_lift;9;3200;0.011766371;-0.160485;0.049550574
Simu_lift;9;3300;0.010880293;-0.16200386;0.04608993
Simu_lift;9;3400;0.010889655;-0.15922911;0.0048848363
Simu_lift;9;3500;0.010919212;-0.1594916;-0.040113796
Simu_lift;9;3600;0.010681688;-0.16209096;-0.050457247
Simu_lift;9;3700;0.010750508;-0.16013013;-0.018012853
Simu_lift;9;3800;0.011664132;-0.15883937;0.03015272
Simu_lift;9;3900;0.011025004;-0.161636;0.05382765
Simu_lift;10;0;0.010502494;-0.16111784;0.03312335
Simu_lift;10;100;0.010786395;-0.15862732;-0.014585248
Simu_lift;10;200;0.011525493;-0.16074581;-0.04961824
Simu_lift;10;300;0.010325194;-0.1618443;-0.041929644
Simu_lift;10;400;0.011720877;-0.15904163;0.0011935296
Simu_lift;10;500;0.01140695;-0.15976532;0.044213
Simu_lift;10;600;0.010828773;-0.16212021;0.05081483
Simu_lift;10;700;0.010906836;-0.1598451;0.015739556
Simu_lift;10;800;0.011710585;-0.15894245;-0.032088447
Simu_lift;10;900;0.0108287595;-0.16179776;-0.05216774
Simu_lift;10;1000;0.010571227;-0.16082814;-0.02776365
Simu_lift;10;1100;0.011729144;-0.15864865;0.02035408
Simu_lift;10;1200;0.011509586;-0.16102241;0.052295346
Simu_lift;10;1300;0.010913042;-0.1616825;0.041044734
Simu_lift;10;1400;0.0110410135;-0.15884902;-0.0037326715
Simu_lift;10;1500;0.011038875;-0.1600084;-0.045057688
Simu_lift;10;1600;0.010580855;-0.16208038;-0.0474928
Simu_lift;10;1700;0.01123941;-0.15958314;-0.009775536
Simu_lift;10;1800;0.011066124;-0.1591528;0.036892105
Simu_lift;10;1900;0.011274319;-0.16193917;0.05333651
Simu_lift;10;2000;0.010352997;-0.16055486;0.02588086
Simu_lift;10;2100;0.011436481;-0.15864152;-0.02267711
Simu_lift;10;2200;0.010896815;-0.16125764;-0.051637493
Simu_lift;10;2300;0.010426175;-0.16145216;-0.0363588
Simu_lift;10;2400;0.011565008;-0.15875025;0.009672952
Simu_lift;10;2500;0.011584783;-0.16029829;0.048498716
Simu_lift;10;2600;0.010811752;-0.1620229;0.047257748
Simu_lift;10;2700;0.01088309;-0.15932745;0.00730971
Simu_lift;10;2800;0.011114242;-0.15933204;-0.038444042
Simu_lift;10;2900;0.010813348;-0.16201922;-0.050999027
Simu_lift;10;3000;0.0108070895;-0.16025922;-0.02029435
Simu_lift;10;3100;0.011708981;-0.15875088;0.027969316
Simu_lift;10;3200;0.0110429665;-0.16148439;0.05358019
Simu_lift;10;3300;0.010830548;-0.16123182;0.034952104
Simu_lift;10;3400;0.010979786;-0.15863447;-0.012227907
Simu_lift;10;3500;0.0115621;-0.16055849;-0.04878303
Simu_lift;10;3600;0.010709475;-0.16189131;-0.043386273
Simu_lift;10;3700;0.011778398;-0.15912525;-0.0013986385
Simu_lift;10;3800;0.0112798195;-0.15958801;0.0425889
Simu_lift;10;3900;0.010820201;-0.16207527;0.051479008
Simu_lift;11;0;0.01085159;-0.15998104;0.018065922
Simu_lift;11;100;0.011613482;-0.15883279;-0.030071668
Simu_lift;11;200;0.010969766;-0.1616657;-0.052260906
Simu_lift;11;300;0.010892967;-0.16095455;-0.029922402
Simu_lift;11;400;0.011706667;-0.15862471;0.017822944
Simu_lift;11;500;0.011505209;-0.16083178;0.05148255
Simu_lift;11;600;0.010915384;-0.16175713;0.04254068
Simu_lift;11;700;0.011153138;-0.15892251;-0.0012375856
Simu_lift;11;800;0.011030263;-0.1598228;-0.04372305
Simu_lift;11;900;0.010611197;-0.16206405;-0.048554555
Simu_lift;11;1000;0.010978133;-0.15970999;-0.012409686
Simu_lift;11;1100;0.011284979;-0.15901285;0.03476886
Simu_lift;11;1200;0.011272147;-0.16182588;0.05345515
Simu_lift;11;1300;0.010404691;-0.16070095;0.028014349
Simu_lift;11;1400;0.01115385;-0.15859988;-0.0203714
Simu_lift;11;1500;0.01083556;-0.16108163;-0.051225208
Simu_lift;11;1600;0.010563944;-0.16154987;-0.038281225
Simu_lift;11;1700;0.011642957;-0.15879615;0.0068915104
Simu_lift;11;1800;0.01182565;-0.16009665;0.047099803
Simu_lift;11;1900;0.010395225;-0.16203871;0.048299313
Simu_lift;11;2000;0.010864042;-0.15945747;0.009796176
Simu_lift;11;2100;0.01144765;-0.15918185;-0.03668264
Simu_lift;11;2200;0.0108412;-0.16193675;-0.05160598
Simu_lift;11;2300;0.010883146;-0.1604076;-0.02286002
Simu_lift;11;2400;0.0117025;-0.15867288;0.025416829
Simu_lift;11;2500;0.011272581;-0.16131523;0.053102795
Simu_lift;11;2600;0.01067115;-0.16135949;0.036771767
Simu_lift;11;2700;0.011047019;-0.15866998;-0.009742597
Simu_lift;11;2800;0.011572736;-0.16036671;-0.04785976
Simu_lift;11;2900;0.010701483;-0.16193758;-0.044962447
Simu_lift;11;3000;0.011161628;-0.15923376;-0.0043034037
Simu_lift;11;3100;0.011204117;-0.15940778;0.040630713
Simu_lift;11;3200;0.010883336;-0.16202052;0.051983975
Simu_lift;11;3300;0.010659533;-0.1601451;0.020415163
Simu_lift;11;3400;0.0114492895;-0.15874436;-0.02795853
Simu_lift;11;3500;0.010885675;-0.16152611;-0.052354712
Simu_lift;11;3600;0.010435544;-0.1610958;-0.032290917
Simu_lift;11;3700;0.011645236;-0.1586227;0.014959214
Simu_lift;11;3800;0.011737659;-0.16063023;0.05040633
Simu_lift;11;3900;0.010742641;-0.16183744;0.04396092
Simu_lift;12;0;0.011298063;-0.15902877;0.0013356243
Simu_lift;12;100;0.011002686;-0.15964556;-0.042293012
Simu_lift;12;200;0.010664467;-0.16204332;-0.049668245
Simu_lift;12;300;0.010761448;-0.1598611;-0.015281284
Simu_lift;12;400;0.011248972;-0.15888366;0.03233925
Simu_lift;12;500;0.011109128;-0.16170037;0.0533819
Simu_lift;12;600;0.010245559;-0.16086733;0.03013278
Simu_lift;12;700;0.010945946;-0.1585874;-0.017967712
Simu_lift;12;800;0.011019891;-0.16090296;-0.050756905
Simu_lift;12;900;0.010500681;-0.16165331;-0.040319316
Simu_lift;12;1000;0.011708093;-0.15886764;0.0038498787
Simu_lift;12;1100;0.011247367;-0.15989347;0.04542688
Simu_lift;12;1200;0.010662073;-0.16205092;0.0492097
Simu_lift;12;1300;0.010889523;-0.15961954;0.012313693
Simu_lift;12;1400;0.011476249;-0.15905076;-0.034829218
Simu_lift;12;1500;0.010315379;-0.1618489;-0.052212387
Simu_lift;12;1600;0.01084535;-0.16057317;-0.025586171
Simu_lift;12;1700;0.011706686;-0.15861517;0.022600293
Simu_lift;12;1800;0.0113172885;-0.16113754;0.052396484
Simu_lift;12;1900;0.010795447;-0.16149895;0.038514685
Simu_lift;12;2000;0.010973172;-0.1587412;-0.007198113
Simu_lift;12;2100;0.010914974;-0.16018231;-0.046872117
Simu_lift;12;2200;0.010366968;-0.16198434;-0.04658824
Simu_lift;12;2300;0.011173654;-0.1593664;-0.0073909136
Simu_lift;12;2400;0.011202435;-0.15923879;0.03841798
Simu_lift;12;2500;0.010998283;-0.16195917;0.05230695
Simu_lift;12;2600;0.010516355;-0.16033705;0.022731088
Simu_lift;12;2700;0.011386613;-0.15868652;-0.02578265
Simu_lift;12;2800;0.010923384;-0.16138665;-0.05242355
Simu_lift;12;2900;0.010546293;-0.1612469;-0.034747817
Simu_lift;12;3000;0.011685049;-0.15864554;0.011894156
Simu_lift;12;3100;0.011761541;-0.1604306;0.04908007
Simu_lift;12;3200;0.0109291;-0.16192281;0.045223925
Simu_lift;12;3300;0.010917029;-0.15917438;0.0038788472
Simu_lift;12;3400;0.01082876;-0.15949033;-0.04084472
Simu_lift;12;3500;0.010706942;-0.16202414;-0.050808433
Simu_lift;12;3600;0.010750508;-0.1600322;-0.018270934
Simu_lift;12;3700;0.011661306;-0.1587771;0.02969968
Simu_lift;12;3800;0.011025004;-0.16157366;0.053095665
Simu_lift;12;3900;0.010496478;-0.16105376;0.032139506
Simu_lift;13;0;0.010987587;-0.15861408;-0.015569705
Simu_lift;13;100;0.0115226675;-0.16073604;-0.050262716
Simu_lift;13;200;0.010325194;-0.16176352;-0.042370353
Simu_lift;13;300;0.011829809;-0.15896732;0.0007166031
Simu_lift;13;400;0.011401407;-0.1597067;0.04359107
Simu_lift;13;500;0.010846208;-0.16206153;0.050000962
Simu_lift;13;600;0.01101152;-0.15980774;0.014824695
Simu_lift;13;700;0.011738844;-0.15894584;-0.032879405
Simu_lift;13;800;0.0108287595;-0.1617612;-0.05269767
Simu_lift;13;900;0.010571227;-0.16075313;-0.028244626
Simu_lift;13;1000;0.011726318;-0.15858938;0.019762473
Simu_lift;13;1100;0.011513912;-0.16096434;0.0516193
Simu_lift;13;1200;0.01110207;-0.16163756;0.040256444
Simu_lift;13;1300;0.010986195;-0.15883638;-0.004530299
Simu_lift;13;1400;0.011028606;-0.16000646;-0.04567133
Simu_lift;13;1500;0.010569256;-0.16202691;-0.04799757
Simu_lift;13;1600;0.011245735;-0.15952444;-0.010340687
Simu_lift;13;1700;0.011065721;-0.15909672;0.036241025
Simu_lift;13;1800;0.011274319;-0.16188873;0.05265701
Simu_lift;13;1900;0.01041404;-0.16052985;0.02516948
Simu_lift;13;2000;0.0114365;-0.15864341;-0.023343863
Simu_lift;13;2100;0.010896815;-0.16123846;-0.052157898
Simu_lift;13;2200;0.010426175;-0.16139951;-0.036908902
Simu_lift;13;2300;0.011565008;-0.15870242;0.009019626
Simu_lift;13;2400;0.011601325;-0.1602422;0.047849305
Simu_lift;13;2500;0.010811752;-0.16198899;0.04662343
Simu_lift;13;2600;0.01088309;-0.15932088;0.0066900584
Simu_lift;13;2700;0.011114242;-0.15933393;-0.038989615
Simu_lift;13;2800;0.010813348;-0.16198607;-0.051508665
Simu_lift;13;2900;0.0108070895;-0.16021803;-0.020912282
Simu_lift;13;3000;0.011706156;-0.15870327;0.027277904
Simu_lift;13;3100;0.011119713;-0.16143624;0.052968614
Simu_lift;13;3200;0.010830548;-0.161218;0.034387525
Simu_lift;13;3300;0.010767251;-0.15863901;-0.0127627505
Simu_lift;13;3400;0.011577878;-0.1605503;-0.049256686
Simu_lift;13;3500;0.010692053;-0.16185711;-0.043941863
Simu_lift;13;3600;0.011778398;-0.15909281;-0.0020822508
Simu_lift;13;3700;0.0112798195;-0.15953709;0.04192788
Simu_lift;13;3800;0.010820201;-0.16204585;0.05093969
Simu_lift;13;3900;0.01085159;-0.1599835;0.01758292
Simu_lift;14;0;0.011700227;-0.15883884;-0.030531187
Simu_lift;14;100;0.010969766;-0.16164766;-0.052732136
Simu_lift;14;200;0.0109182205;-0.16092937;-0.030544449
Simu_lift;14;300;0.011706667;-0.15859118;0.017118404
Simu_lift;14;400;0.011518216;-0.16078573;0.05090203
Simu_lift;14;500;0.010925181;-0.16175015;0.042080186
Simu_lift;14;600;0.011395917;-0.15893379;-0.0016525547
Simu_lift;14;700;0.011051726;-0.15982287;-0.04413693
Simu_lift;14;800;0.010611197;-0.16204403;-0.049075425
Simu_lift;14;900;0.010962905;-0.15969214;-0.0130849555
Simu_lift;14;1000;0.011284979;-0.15897217;0.034101162
Simu_lift;14;1100;0.011272147;-0.16179591;0.05296756
Simu_lift;14;1200;0.010404691;-0.16071141;0.02763562
Simu_lift;14;1300;0.011156693;-0.15861164;-0.020737585
Simu_lift;14;1400;0.01083556;-0.16107295;-0.051645935
Simu_lift;14;1500;0.010575372;-0.16153574;-0.038879536
Simu_lift;14;1600;0.011642957;-0.15877661;0.006187693
Simu_lift;14;1700;0.0117448475;-0.16005334;0.04651752
Simu_lift;14;1800;0.010395225;-0.16203134;0.047910113
Simu_lift;14;1900;0.010864042;-0.1594769;0.009490436
Simu_lift;14;2000;0.011450495;-0.15918694;-0.037020627
Simu_lift;14;2100;0.010859583;-0.16192478;-0.052079257
Simu_lift;14;2200;0.010850963;-0.16040103;-0.023520945
Simu_lift;14;2300;0.0117025;-0.158644;0.024735317
Simu_lift;14;2400;0.011272581;-0.16128163;0.05262906
Simu_lift;14;2500;0.01067115;-0.16137347;0.03647358
Simu_lift;14;2600;0.011047019;-0.15868916;-0.01000228
Simu_lift;14;2700;0.011572736;-0.160363;-0.048208993
Simu_lift;14;2800;0.010701483;-0.16193105;-0.04551427
Simu_lift;14;2900;0.011161628;-0.15922782;-0.0049989154
Simu_lift;14;3000;0.011204117;-0.15937042;0.040028837
Simu_lift;14;3100;0.011184697;-0.16200823;0.051631425
Simu_lift;14;3200;0.010852887;-0.16017216;0.020202924
Simu_lift;14;3300;0.011426147;-0.15875563;-0.028200256
Simu_lift;14;3400;0.010898167;-0.16151866;-0.052761056
Simu_lift;14;3500;0.010435544;-0.16109835;-0.03292159
Simu_lift;14;3600;0.011665272;-0.15860794;0.014271672
Simu_lift;14;3700;0.01174774;-0.16059501;0.049922444
Simu_lift;14;3800;0.010742641;-0.16185008;0.043720312
Simu_lift;14;3900;0.0110634;-0.1590575;0.001180138
Simu_lift;15;0;0.011002686;-0.15964636;-0.042553306
Simu_lift;15;100;0.010664467;-0.16204126;-0.050155964
Simu_lift;15;200;0.01076899;-0.15986788;-0.015954789
Simu_lift;15;300;0.011274361;-0.15885693;0.031724624
Simu_lift;15;400;0.011135376;-0.16168118;0.053052843
Simu_lift;15;500;0.010245559;-0.16089632;0.030018369
Simu_lift;15;600;0.010948789;-0.15860455;-0.018071085
Simu_lift;15;700;0.011221615;-0.16089498;-0.05104737
Simu_lift;15;800;0.010493341;-0.16165832;-0.040880192
Simu_lift;15;900;0.011708093;-0.15886538;0.003172853
Simu_lift;15;1000;0.011257426;-0.15985735;0.04493036
Simu_lift;15;1100;0.010593641;-0.16204949;0.049037825
Simu_lift;15;1200;0.010886504;-0.15964687;0.012317154
Simu_lift;15;1300;0.01143598;-0.15904753;-0.034899134
Simu_lift;15;1400;0.010315379;-0.1618351;-0.052554607
Simu_lift;15;1500;0.01084535;-0.16057889;-0.026209766
Simu_lift;15;1600;0.011661781;-0.1585932;0.021954097
Simu_lift;15;1700;0.0115119675;-0.16109851;0.05204481
Simu_lift;15;1800;0.010795447;-0.16150926;0.038497724
Simu_lift;15;1900;0.010973172;-0.15875278;-0.007091305
Simu_lift;15;2000;0.011031376;-0.16015682;-0.04694416
Simu_lift;15;2100;0.010366968;-0.16197081;-0.04701551
Simu_lift;15;2200;0.011173654;-0.15936433;-0.008067241
Simu_lift;15;2300;0.011202435;-0.15919384;0.037845355
Simu_lift;15;2400;0.011096658;-0.16192633;0.052133165
Simu_lift;15;2500;0.010516355;-0.1603503;0.022884928
Simu_lift;15;2600;0.011500065;-0.15867196;-0.025597693
Simu_lift;15;2700;0.01090978;-0.1613454;-0.052549772
Simu_lift;15;2800;0.010546293;-0.16123809;-0.03529195
Simu_lift;15;2900;0.011685049;-0.15862447;0.011188326
Simu_lift;15;3000;0.011766371;-0.1603676;0.04863601
Simu_lift;15;3100;0.010950201;-0.1619026;0.045256734
Simu_lift;15;3200;0.010917029;-0.15917745;0.004203252
Simu_lift;15;3300;0.010916388;-0.15944432;-0.04063552
Simu_lift;15;3400;0.010706942;-0.16198044;-0.051048238
Simu_lift;15;3500;0.010750508;-0.16002439;-0.018935638
Simu_lift;15;3600;0.011684915;-0.15872702;0.029015562
Simu_lift;15;3700;0.011040044;-0.16150533;0.052849993
Simu_lift;15;3800;0.010684911;-0.16104542;0.03240675
Simu_lift;15;3900;0.011010517;-0.1585914;-0.015105368
Simu_lift;16;0;0.0115226675;-0.16066362;-0.05011369
Simu_lift;16;100;0.010408716;-0.16172947;-0.04278875
Simu_lift;16;200;0.011825005;-0.15894663;-6.09133e-05
Simu_lift;16;300;0.011371486;-0.15962476;0.04298535
Simu_lift;16;400;0.010834124;-0.16200383;0.049987968
Simu_lift;16;500;0.010886223;-0.1598024;0.015305466
Simu_lift;16;600;0.011700227;-0.1588873;-0.032383576
Simu_lift;16;700;0.0108287595;-0.16168234;-0.052717574
Simu_lift;16;800;0.010563222;-0.16073424;-0.028881114
Simu_lift;16;900;0.011726318;-0.15854119;0.018928532
Simu_lift;16;1000;0.011528451;-0.16086599;0.05119748
Simu_lift;16;1100;0.010913042;-0.16160607;0.040516824
Simu_lift;16;1200;0.011283792;-0.15881774;-0.0038792859
Simu_lift;16;1300;0.011014728;-0.15991612;-0.045259062
Simu_lift;16;1400;0.010571871;-0.16196807;-0.048265792
Simu_lift;16;1500;0.011245735;-0.15951023;-0.011161414
Simu_lift;16;1600;0.011128751;-0.15901399;0.035463184
Simu_lift;16;1700;0.011274319;-0.16180247;0.052515488
Simu_lift;16;1800;0.01041404;-0.16052158;0.025705568
Simu_lift;16;1900;0.0114365;-0.15859269;-0.022624776
Simu_lift;16;2000;0.010905088;-0.16113842;-0.051945426
Simu_lift;16;2100;0.010417616;-0.16137166;-0.037451405
Simu_lift;16;2200;0.01154801;-0.15867046;0.008098625
Simu_lift;16;2300;0.011601325;-0.16013502;0.047255088
Simu_lift;16;2400;0.010659836;-0.1619364;0.04680947
Simu_lift;16;2500;0.01088309;-0.15931354;0.0074491575
Simu_lift;16;2600;0.011117085;-0.15924557;-0.038335424
Simu_lift;16;2700;0.010813348;-0.16190524;-0.051577944
Simu_lift;16;2800;0.010883146;-0.16020979;-0.021693574
Simu_lift;16;2900;0.011675624;-0.15863623;0.026376296
Simu_lift;16;3000;0.011123218;-0.16133085;0.052666776
Simu_lift;16;3100;0.010853103;-0.16120099;0.034899794
Simu_lift;16;3200;0.010960931;-0.15860595;-0.011884561
Simu_lift;16;3300;0.011748605;-0.1604403;-0.04879781
Simu_lift;16;3400;0.010681007;-0.1618136;-0.044323318
Simu_lift;16;3500;0.011763805;-0.15907863;-0.0030179904
Simu_lift;16;3600;0.011214677;-0.15943578;0.04117997
Simu_lift;16;3700;0.010898903;-0.16197002;0.050992176
Simu_lift;16;3800;0.010654859;-0.15998276;0.018371267
Simu_lift;16;3900;0.011613482;-0.15876463;-0.029671257
Simu_lift;17;0;0.010969766;-0.1615467;-0.052563854
Simu_lift;17;100;0.01091443;-0.16091888;-0.031209653
Simu_lift;17;200;0.011707068;-0.15854691;0.016150625
Simu_lift;17;300;0.011521203;-0.16067156;0.050428133
Simu_lift;17;400;0.01100391;-0.16171667;0.042495627
Simu_lift;17;500;0.011374403;-0.1589201;-0.00069279893
Simu_lift;17;600;0.011048706;-0.15971541;-0.04344834
Simu_lift;17;700;0.010904093;-0.16197985;-0.04925021
Simu_lift;17;800;0.010962905;-0.15969132;-0.013965776
Simu_lift;17;900;0.011309586;-0.15888894;0.033230837
Simu_lift;17;1000;0.011353683;-0.1617011;0.05284022
Simu_lift;17;1100;0.010404691;-0.16071099;0.028355502
Simu_lift;17;1200;0.011366687;-0.15856206;-0.019757975
Simu_lift;17;1300;0.010854246;-0.16096188;-0.05125667
Simu_lift;17;1400;0.0104904175;-0.16151585;-0.03938526
Simu_lift;17;1500;0.011642957;-0.1587575;0.0052119293
Simu_lift;17;1600;0.011673297;-0.15994558;0.045877717
Simu_lift;17;1700;0.010750151;-0.16198067;0.04815699
Simu_lift;17;1800;0.010864042;-0.15948185;0.01042078
Simu_lift;17;1900;0.011426962;-0.1590986;-0.036178347
Simu_lift;17;2000;0.010518665;-0.16184446;-0.05204472
Simu_lift;17;2100;0.0108683705;-0.16040786;-0.024286099
Simu_lift;17;2200;0.0117025;-0.1585891;0.023807947
Simu_lift;17;2300;0.011312069;-0.16118044;0.05232039
Simu_lift;17;2400;0.010795447;-0.1613674;0.03705559
Simu_lift;17;2500;0.011030972;-0.1586692;-0.008996394
Simu_lift;17;2600;0.011572736;-0.16025743;-0.04763664
Simu_lift;17;2700;0.010705374;-0.1618985;-0.045825068
Simu_lift;17;2800;0.011176063;-0.15923098;-0.0059038308
Simu_lift;17;2900;0.011204117;-0.1592836;0.03928433
Simu_lift;17;3000;0.010994992;-0.1619434;0.05169335
Simu_lift;17;3100;0.01084794;-0.16018774;0.021029277
Simu_lift;17;3200;0.011386613;-0.15869647;-0.027274234
Simu_lift;17;3300;0.010898431;-0.16143015;-0.052525107
Simu_lift;17;3400;0.010501613;-0.16110407;-0.033513267
Simu_lift;17;3500;0.011680839;-0.1585832;0.013367308
Simu_lift;17;3600;0.011923105;-0.16050035;0.049464896
Simu_lift;17;3700;0.010780767;-0.1618323;0.04412565
Simu_lift;17;3800;0.011002733;-0.15906253;0.0021293007
Simu_lift;17;3900;0.010949298;-0.15955885;-0.04184747
Simu_lift;18;0;0.01062299;-0.16199517;-0.050255585
Simu_lift;18;100;0.010787012;-0.1598849;-0.016717201
Simu_lift;18;200;0.011274361;-0.15879896;0.030955948
Simu_lift;18;300;0.011144725;-0.16160944;0.052946597
Simu_lift;18;400;0.0104674185;-0.16091195;0.030693442
Simu_lift;18;500;0.010945946;-0.15857652;-0.017134214
Simu_lift;18;600;0.011196485;-0.16080874;-0.050634336
Simu_lift;18;700;0.010500684;-0.16165704;-0.041249555
Simu_lift;18;800;0.011708093;-0.15886778;0.0023909556
Simu_lift;18;900;0.011305355;-0.15978236;0.044418667
Simu_lift;18;1000;0.010686676;-0.16202016;0.049288865
Simu_lift;18;1100;0.010915345;-0.15966757;0.013169213
Simu_lift;18;1200;0.011764031;-0.15898615;-0.034103826
Simu_lift;18;1300;0.010619307;-0.16178085;-0.052438833
Simu_lift;18;1400;0.010839679;-0.16060302;-0.026754264
Simu_lift;18;1500;0.011661781;-0.15856804;0.021276247
Simu_lift;18;1600;0.011509225;-0.16103263;0.05185343
Simu_lift;18;1700;0.010795447;-0.16151863;0.039039932
Simu_lift;18;1800;0.010968;-0.15875176;-0.00618649
Simu_lift;18;1900;0.01103605;-0.16008322;-0.046388138
Simu_lift;18;2000;0.010465706;-0.16196068;-0.04715684
Simu_lift;18;2100;0.01116893;-0.15938698;-0.008667435
Simu_lift;18;2200;0.011202435;-0.15914653;0.037365414
Simu_lift;18;2300;0.011096124;-0.16189127;0.052269947
Simu_lift;18;2400;0.010511289;-0.16037707;0.023622125
Simu_lift;18;2500;0.011522195;-0.15863885;-0.024768624
Simu_lift;18;2600;0.0108662825;-0.16128948;-0.052257303
Simu_lift;18;2700;0.010557093;-0.16126159;-0.035611127
Simu_lift;18;2800;0.011677851;-0.15862761;0.010650464
Simu_lift;18;2900;0.011722731;-0.16031738;0.048414037
Simu_lift;18;3000;0.010964185;-0.16190402;0.045673557
Simu_lift;18;3100;0.010918199;-0.15919538;0.0050304574
Simu_lift;18;3200;0.010916388;-0.15939023;-0.039987337
Simu_lift;18;3300;0.010786861;-0.16196223;-0.05098788
Simu_lift;18;3400;0.010770612;-0.16005838;-0.019331392
Simu_lift;18;3500;0.011706156;-0.15870865;0.02862815
Simu_lift;18;3600;0.011022844;-0.1614734;0.052913647
Simu_lift;18;3700;0.010684911;-0.16107117;0.033022486
Simu_lift;18;3800;0.011004006;-0.15858397;-0.014299355
Simu_lift;18;3900;0.011693236;-0.16061397;-0.049693253
Simu_lift;19;0;0.010490258;-0.161748;-0.042898394
Simu_lift;19;100;0.0117859505;-0.15897025;-0.0004280317
Simu_lift;19;200;0.011264042;-0.15959677;0.04279273
Simu_lift;19;300;0.010828773;-0.16200116;0.050296042
Simu_lift;19;400;0.010886223;-0.15983093;0.016012773
Simu_lift;19;500;0.011700227;-0.15885691;-0.031719822
Simu_lift;19;600;0.010873565;-0.16166054;-0.05251732
Simu_lift;19;700;0.010887969;-0.16077149;-0.029088445
Simu_lift;19;800;0.011726318;-0.15854743;0.018659076
Simu_lift;19;900;0.011491778;-0.16084518;0.051222213
Simu_lift;19;1000;0.010915384;-0.16162823;0.041001886
Simu_lift;19;1100;0.011277415;-0.15883064;-0.0031720423
Simu_lift;19;1200;0.011014728;-0.15988018;-0.044792254
Simu_lift;19;1300;0.010571871;-0.1619806;-0.048229042
Simu_lift;19;1400;0.011245735;-0.159547;-0.011374825
Simu_lift;19;1500;0.011126327;-0.15900843;0.03533985
Simu_lift;19;1600;0.011274319;-0.16180162;0.052749757
Simu_lift;19;1700;0.01041404;-0.16055426;0.026286516
Simu_lift;19;1800;0.0114365;-0.15858494;-0.022004621
Simu_lift;19;1900;0.010905088;-0.16111925;-0.05166734
Simu_lift;19;2000;0.010432636;-0.16140898;-0.037504934
Simu_lift;19;2100;0.011546015;-0.15869617;0.007959406
Simu_lift;19;2200;0.011779899;-0.16013055;0.047299307
Simu_lift;19;2300;0.010659836;-0.16195782;0.04720136
Simu_lift;19;2400;0.010880486;-0.15934;0.008047633
Simu_lift;19;2500;0.011114242;-0.1592273;-0.037864495
Simu_lift;19;2600;0.010951083;-0.16191567;-0.05143926
Simu_lift;19;2700;0.010883146;-0.16025488;-0.021759797
Simu_lift;19;2800;0.011675624;-0.15865174;0.026357649
Simu_lift;19;2900;0.011123218;-0.16133945;0.05288079
Simu_lift;19;0;0.00012333601;-1.5870069;-0.010097989
Simu_lift;19;100;0.0008136005;-0.11012339;0.00021384475
Simu_lift;19;200;0.0027416886;-0.1281478;0.0006053783
Simu_lift;19;300;0.0049630934;-0.14846842;0.00048409705
Simu_lift;19;400;0.007128927;-0.15554762;0.00042965138
Simu_lift;19;500;0.008866676;-0.15303649;0.0012378071
Simu_lift;19;600;0.011661251;-0.15129764;0.002327985
Simu_lift;19;700;0.013255384;-0.15022951;0.0028816042
Simu_lift;19;800;0.014468879;-0.14941606;0.0023241122
Simu_lift;19;900;0.015738871;-0.14881437;0.0006358437
Simu_lift;19;1000;0.017241577;-0.1483882;-0.0014854964
Simu_lift;19;1100;0.018472098;-0.1480948;-0.0028493972
Simu_lift;19;1200;0.019198947;-0.14788827;-0.0024326541
Simu_lift;19;1300;0.020241208;-0.14773548;-0.0001499675
Simu_lift;19;1400;0.02045573;-0.14763193;0.0028358062
Simu_lift;19;1500;0.02134825;-0.14757606;0.0046451734
Simu_lift;19;1600;0.02199358;-0.14754106;0.0038707836
Simu_lift;19;1700;0.022681197;-0.14750661;0.000675916
Simu_lift;19;1800;0.023636393;-0.14749077;-0.0030285604
Simu_lift;19;1900;0.024067264;-0.14750347;-0.004639174
Simu_lift;19;2000;0.023987563;-0.147516;-0.0026302454
Simu_lift;19;2100;0.023337336;-0.14753035;0.002125416
Simu_lift;19;2200;0.024521966;-0.14759384;0.0065443376
Simu_lift;19;2300;0.024397338;-0.14769104;0.0072060414
Simu_lift;19;2400;0.024270795;-0.14775957;0.002889773
Simu_lift;19;2500;0.025361393;-0.14784339;-0.0040189815
Simu_lift;19;2600;0.024106981;-0.14802012;-0.008566769
Simu_lift;19;2700;0.024364019;-0.14821263;-0.0065707727
Simu_lift;19;2800;0.024481753;-0.14837521;0.0017742336
Simu_lift;19;2900;0.023996148;-0.14867982;0.010916636
Simu_lift;19;3000;0.023480464;-0.14912573;0.013240731
Simu_lift;19;3100;0.021881105;-0.14943227;0.0052392543
Simu_lift;19;3200;0.020394655;-0.14971621;-0.008294081
Simu_lift;19;3300;0.01988452;-0.15031794;-0.016416432
Simu_lift;19;3400;0.020025767;-0.15083535;-0.010715649
Simu_lift;19;3500;0.018061927;-0.15103376;0.0061581
Simu_lift;19;3600;0.01775937;-0.15167105;0.0206555
